,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
334,Lesotho,LSO,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061
337,Liberia,LBR,2.35999989509583,2.35999989509583,2.35999989509583,2.35999989509583,2.35999989509583,3.7899999618530296,11.630000114440902,2.35999989509583,2.35999989509583,2.35999989509583
340,Libya,LBY,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902
346,Lithuania,LTU,17.909999847412102,15.1999998092651,13.0600004196167,12.1800003051758,10.1000003814697,9.10000038146973,8.5,6.889999866485599,7.01999998092651,9.27000045776367
349,Luxembourg,LUX,3.83999991416931,4.53000020980835,5.42000007629395,5.92000007629395,6.099999904632571,6.0100002288818395,5.53999996185303,5.32999992370605,5.650000095367429,6.599999904632571
352,"Macao SAR, China",MAC,2.9800000190734903,2.2699999809265097,2.2300000190734903,1.92999994754791,1.9700000286102302,2.2999999523162797,2.4000000953674303,2.2999999523162797,2.09999990463257,2.9000000953674303
355,Madagascar,MDG,0.569999992847443,0.569999992847443,0.569999992847443,0.569999992847443,1.7699999809265101,0.569999992847443,0.569999992847443,0.569999992847443,0.569999992847443,0.569999992847443
358,Malawi,MWI,1.71000003814697,0.9900000095367428,4.94000005722046,0.9900000095367428,0.9900000095367428,0.9900000095367428,3.8499999046325697,0.9900000095367428,0.9900000095367428,0.9900000095367428
361,Malaysia,MYS,2.91000008583069,2.67000007629395,2.67000007629395,2.67000007629395,2.92000007629395,3.1300001144409197,2.67000007629395,3.08999991416931,3.17000007629395,4.449999809265139
364,Maldives,MDV,3.1900000572204603,3.1900000572204603,3.1900000572204603,3.1900000572204603,3.1900000572204603,6.42999982833862,3.1900000572204603,3.1900000572204603,5.639999866485599,3.1900000572204603
367,Mali,MLI,1.41999995708466,1.41999995708466,4.550000190734861,6.44000005722046,6.860000133514401,1.41999995708466,6.650000095367429,1.66999995708466,1.41999995708466,1.41999995708466
370,Malta,MLT,5.96999979019165,5.59000015258789,6.09000015258789,6.119999885559079,5.369999885559079,4.36999988555908,3.82999992370605,3.7699999809265097,3.3499999046325697,4.19000005722046
373,Marshall Islands,MHL,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,4.86999988555908,7.400000095367429,4.86999988555908
376,Mauritania,MRT,8.46000003814697,8.46000003814697,8.46000003814697,8.46000003814697,8.46000003814697,8.46000003814697,9.65999984741211,8.46000003814697,8.46000003814697,8.46000003814697
379,Mauritius,MUS,4.90999984741211,4.92999982833862,4.92999982833862,5.3600001335144,5.28000020980835,4.519999980926509,4.6399998664856,4.40999984741211,4.099999904632569,7.55999994277954
382,Mexico,MEX,5.19000005722046,4.8899998664856,4.8899998664856,4.78999996185303,4.230000019073491,3.82999992370605,3.3099999427795397,3.1900000572204603,3.45000004768372,4.67000007629395
385,"Micronesia, Fed. Sts.",FSM,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079,5.369999885559079
388,Moldova,MDA,7.73000001907349,6.82000017166138,6.03000020980835,4.51000022888184,5.90999984741211,5.23999977111816,4.53000020980835,3.4400000572204603,5.800000190734861,4.34000015258789
391,Monaco,MCO,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605,4.57999992370605
394,Mongolia,MNG,5.07000017166138,4.25,4.019999980926509,5.15000009536743,5.400000095367429,8.409999847412111,6.98000001907349,5.849999904632571,11.029999732971199,7.28000020980835
397,Montenegro,MNE,19.5,19.3500003814697,20.1100006103516,17.8999996185303,17.7600002288818,18.25,15.380000114440902,15.2399997711182,14.6800003051758,17.479999542236303
400,Morocco,MAR,8.43000030517578,8.64999961853027,9.10999965667725,9.48999977111816,9.10999965667725,8.8100004196167,8.43000030517578,8.43000030517578,8.43000030517578,8.43000030517578
403,Mozambique,MOZ,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303,3.1500000953674303
406,Myanmar,MMR,0.439999997615814,0.439999997615814,0.439999997615814,0.439999997615814,0.6700000166893011,0.439999997615814,1.22000002861023,0.730000019073486,0.439999997615814,0.439999997615814
409,Namibia,NAM,14.6599998474121,14.6599998474121,17.3299999237061,16.7099990844727,14.6599998474121,21.780000686645497,14.6599998474121,21.1299991607666,14.6599998474121,14.6599998474121
412,Nauru,NRU,21.3600006103516,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712,10.0299997329712
415,Nepal,NPL,3.4000000953674303,3.4000000953674303,3.4000000953674303,3.4000000953674303,3.4000000953674303,3.4000000953674303,10.3100004196167,3.4000000953674303,3.4000000953674303,3.4000000953674303
418,Netherlands,NLD,4.59999990463257,5.46999979019165,7.19000005722046,7.130000114440921,6.53000020980835,5.57000017166138,4.480000019073491,3.72000002861023,3.4000000953674303,3.70000004768372
421,New Caledonia,NCL,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182,13.7399997711182
424,New Zealand,NZL,6.25,6.51999998092651,5.30999994277954,4.800000190734861,4.96999979019165,4.80999994277954,4.28999996185303,4.17999982833862,3.8199999332427996,4.26000022888184
427,Nicaragua,NIC,3.0999999046325697,4.78000020980835,5.1399998664856,3.83999991416931,4.19999980926514,3.5999999046325697,3.0999999046325697,5.199999809265139,3.0999999046325697,3.0999999046325697
430,Niger,NER,0.400000005960464,1.66999995708466,0.400000005960464,0.6000000238418579,0.400000005960464,0.400000005960464,7.7600002288818395,0.400000005960464,0.400000005960464,0.400000005960464
433,Nigeria,NGA,3.83999991416931,3.6199998855590803,4.01000022888184,3.82999992370605,3.6199998855590803,6.139999866485599,7.59000015258789,3.6199998855590803,9.25,3.6199998855590803
436,North Macedonia,MKD,31.760000228881804,31.4599990844727,28.9799995422363,27.649999618530302,26.719999313354503,24.3600006103516,22.739999771118196,21.2900009155273,16.479999542236303,16.7999992370605
442,Norway,NOR,3.42000007629395,3.5599999427795397,3.58999991416931,3.7100000381469704,4.55999994277954,5.3600001335144,4.57999992370605,4.0300002098083505,3.95000004768372,4.67999982833862
445,Oman,OMN,0.8000000119209291,0.8000000119209291,0.8000000119209291,0.8000000119209291,0.8000000119209291,1.79999995231628,0.8000000119209291,0.8000000119209291,0.8000000119209291,1.36000001430511
448,Pakistan,PAK,0.8299999833106991,0.8299999833106991,2.8199999332427996,1.7699999809265101,2.79999995231628,0.8299999833106991,0.8299999833106991,3.9600000381469704,4.40999984741211,0.8299999833106991
451,Palau,PLW,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954
454,Panama,PAN,3.57999992370605,3.10999989509583,3.0199999809265097,3.6300001144409197,3.75,4.1100001335144,4.42999982833862,4.28999996185303,5.23999977111816,13.5900001525879
457,Papua New Guinea,PNG,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372
460,Paraguay,PRY,3.49000000953674,3.0999999046325697,3.97000002861023,3.8199999332427996,4.28999996185303,4.26000022888184,4.05999994277954,5.28999996185303,5.3600001335144,5.849999904632571
463,Peru,PER,3.1900000572204603,2.83999991416931,3.25999999046326,3.04999995231628,3.2100000381469704,3.54999995231628,3.50999999046326,3.17000007629395,3.07999992370605,7.80999994277954
466,Philippines,PHL,3.4400000572204603,3.35999989509583,3.2899999618530296,3.5199999809265097,2.97000002861023,2.5999999046325697,2.4600000381469704,2.13000011444092,2.04999995231628,2.4000000953674303
469,Poland,POL,9.01000022888184,9.420000076293949,9.6899995803833,8.5,7.32999992370605,6.110000133514401,4.86999988555908,3.83999991416931,3.0199999809265097,3.0599999427795397
472,Portugal,PRT,12.3400001525879,15.5500001907349,16.0100002288818,13.479999542236301,12.1599998474121,10.970000267028801,8.409999847412111,6.57000017166138,5.800000190734861,6.53999996185303
475,Puerto Rico,PRI,18.2000007629395,16.2000007629395,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349,13.8000001907349
478,Qatar,QAT,0.170000001788139,0.14000000059604598,0.0900000035762787,0.0700000002980232,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0500000007450581,0.100000001490116,0.0700000002980232
481,Romania,ROU,7.7399997711181605,7.349999904632571,7.71000003814697,7.349999904632571,7.53000020980835,6.59000015258789,5.599999904632571,4.71000003814697,4.30999994277954,5.28999996185303
484,Russian Federation,RUS,6.96999979019165,5.78999996185303,5.7600002288818395,5.48000001907349,5.82000017166138,5.7600002288818395,5.3600001335144,4.90999984741211,4.65000009536743,5.639999866485599
487,Rwanda,RWA,1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,15.6999998092651,13.529999732971199,13.8999996185303,14.6700000762939
490,Samoa,WSM,5.23999977111816,7.84000015258789,5.23999977111816,7.800000190734861,5.23999977111816,5.23999977111816,10.6099996566772,5.23999977111816,5.23999977111816,5.23999977111816
493,San Marino,SMR,3.14000010490417,3.35999989509583,3.9400000572204603,4.2800002098083505,4.42000007629395,3.5199999809265097,3.14000010490417,3.14000010490417,3.14000010490417,3.14000010490417
499,Saudi Arabia,SAU,3.3499999046325697,2.67000007629395,2.77999997138977,2.75999999046326,2.44000005722046,2.50999999046326,3.22000002861023,3.24000000953674,2.47000002861023,3.89000010490417
502,Senegal,SEN,7.92000007629395,2.75,2.75,2.75,6.389999866485599,4.23999977111816,4.40999984741211,3.02999997138977,2.75,2.75
505,Serbia,SRB,22.4200000762939,23.2700004577637,20.8700008392334,18.3299999237061,16.8099994659424,14.5900001525879,12.8400001525879,11.960000038147,9.85000038146973,8.689999580383299
508,Seychelles,SYC,3.75999999046326,3.1900000572204603,3.1900000572204603,3.77999997138977,3.5199999809265097,3.7100000381469704,3.70000004768372,3.95000004768372,3.1900000572204603,5.09000015258789
511,Sierra Leone,SLE,4.269999980926509,4.269999980926509,4.269999980926509,5.57999992370605,4.269999980926509,4.269999980926509,4.269999980926509,4.269999980926509,4.269999980926509,4.269999980926509
514,Singapore,SGP,3.57999992370605,3.33999991416931,3.4600000381469704,3.4600000381469704,3.64000010490417,3.77999997138977,4.0,3.0,3.0,3.9000000953674303
520,Slovak Republic,SVK,13.609999656677198,13.520000457763699,13.979999542236301,12.8199996948242,10.3199996948242,8.77000045776367,7.900000095367429,6.130000114440921,5.59000015258789,6.380000114440921
523,Slovenia,SVN,8.159999847412111,8.39000034332275,9.420000076293949,8.920000076293949,8.050000190734862,7.4899997711181605,5.76999998092651,4.59999990463257,4.01000022888184,4.40999984741211
526,Solomon Islands,SLB,0.6700000166893011,0.6700000166893011,0.6700000166893011,0.6700000166893011,0.6700000166893011,0.6700000166893011,0.6700000166893011,0.6700000166893011,0.6700000166893011,0.6700000166893011
529,Somalia,SOM,18.4200000762939,18.4200000762939,18.4200000762939,18.4200000762939,18.4200000762939,18.4200000762939,18.4200000762939,18.4200000762939,18.4200000762939,18.4200000762939
532,South Africa,ZAF,22.559999465942397,22.8400001525879,22.9500007629395,23.149999618530302,23.2000007629395,24.530000686645497,25.2000007629395,25.1299991607666,26.7900009155273,27.739999771118196
538,Spain,ESP,21.0400009155273,24.5799999237061,25.600000381469698,23.600000381469698,20.770000457763697,18.1200008392334,15.6599998474121,13.720000267028801,12.4499998092651,13.869999885559098
541,Sri Lanka,LKA,2.66000008583069,2.75999999046326,3.04999995231628,3.07999992370605,2.9400000572204603,2.83999991416931,2.7899999618530296,2.95000004768372,3.25999999046326,4.099999904632569
547,St. Lucia,LCA,17.6100006103516,17.0900001525879,20.659999847412102,13.8400001525879,13.8400001525879,13.8400001525879,17.0699996948242,17.5300006866455,13.8400001525879,13.8400001525879
556,Sudan,SDN,12.369999885559098,12.369999885559098,12.369999885559098,12.369999885559098,12.369999885559098,12.369999885559098,12.369999885559098,12.369999885559098,12.369999885559098,12.369999885559098
559,Suriname,SUR,4.21000003814697,5.07999992370605,3.6300001144409197,3.5199999809265097,4.38000011444092,5.67999982833862,3.5199999809265097,3.5199999809265097,3.5199999809265097,3.5199999809265097
562,Sweden,SWE,7.84000015258789,8.21000003814697,8.199999809265138,8.189999580383299,7.55999994277954,7.360000133514401,6.96999979019165,6.48000001907349,6.71999979019165,8.300000190734862
565,Switzerland,CHE,4.07000017166138,4.2800002098083505,4.59999990463257,4.69000005722046,4.699999809265139,4.84000015258789,4.57000017166138,4.36999988555908,4.1100001335144,4.65999984741211
571,Tajikistan,TJK,7.900000095367429,7.900000095367429,7.900000095367429,7.900000095367429,7.900000095367429,7.900000095367429,7.900000095367429,7.900000095367429,7.900000095367429,7.900000095367429
574,Tanzania,TZA,2.61999988555908,0.28999999165535,2.09999990463257,1.57000005245209,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535
577,Thailand,THA,0.6499999761581421,0.6200000047683721,0.259999990463257,0.5899999737739561,0.5899999737739561,0.6700000166893011,0.819999992847443,0.779999971389771,0.699999988079071,1.11000001430511
580,Timor-Leste,TLS,3.33999991416931,3.33999991416931,11.1899995803833,3.33999991416931,3.33999991416931,3.33999991416931,3.33999991416931,3.33999991416931,3.33999991416931,3.33999991416931
583,Togo,TGO,2.3199999332428,2.3199999332428,2.3199999332428,2.3199999332428,2.7100000381469704,2.3199999332428,4.730000019073491,2.3199999332428,2.3199999332428,2.3199999332428
586,Tonga,TON,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092
589,Trinidad and Tobago,TTO,2.8699998855590803,3.10999989509583,2.27999997138977,2.15000009536743,2.05999994277954,3.24000000953674,2.05999994277954,2.05999994277954,2.05999994277954,2.05999994277954
592,Tunisia,TUN,15.039999961853,14.630000114440902,13.2600002288818,12.270000457763699,12.3999996185303,12.369999885559098,12.390000343322802,12.5,12.270000457763699,12.270000457763699
595,Turkey,TUR,8.27000045776367,7.630000114440921,7.92999982833862,9.02999973297119,9.18000030517578,9.55000019073486,9.36999988555908,9.51000022888184,12.3299999237061,12.3100004196167
604,Tuvalu,TUV,4.6399998664856,4.6399998664856,4.6399998664856,4.6399998664856,4.6399998664856,4.6399998664856,4.6399998664856,4.6399998664856,4.6399998664856,4.6399998664856
607,Uganda,UGA,1.37000000476837,2.8699998855590803,1.37000000476837,1.37000000476837,1.37000000476837,1.37000000476837,8.68000030517578,1.37000000476837,1.37000000476837,1.37000000476837
610,Ukraine,UKR,8.03999996185303,8.03999996185303,8.03999996185303,10.8500003814697,10.1000003814697,10.8299999237061,11.1000003814697,10.039999961853,8.5,9.84000015258789
613,United Arab Emirates,ARE,1.0700000524520898,1.0700000524520898,1.0700000524520898,1.0700000524520898,1.0700000524520898,1.0700000524520898,1.33000004291534,1.3400000333786,1.3400000333786,3.83999991416931
616,United Kingdom,GBR,8.64000034332275,8.31999969482422,7.949999809265139,6.360000133514401,5.449999809265139,4.92000007629395,4.42999982833862,4.05000019073486,3.92000007629395,3.92000007629395
619,United States,USA,9.36999988555908,8.22999954223633,7.639999866485599,6.2600002288818395,5.369999885559079,4.94000005722046,4.40000009536743,3.95000004768372,3.72000002861023,7.800000190734861
622,Uruguay,URY,4.84000015258789,4.90999984741211,4.98999977111816,5.05999994277954,6.360000133514401,6.5,6.55999994277954,6.860000133514401,7.34000015258789,8.71000003814697
625,Uzbekistan,UZB,5.07999992370605,5.0,5.01000022888184,5.23999977111816,5.30999994277954,5.32999992370605,6.01999998092651,5.0,6.03999996185303,7.67000007629395
628,Vanuatu,VUT,6.7399997711181605,6.7399997711181605,6.7399997711181605,6.7399997711181605,6.7399997711181605,6.7399997711181605,6.7399997711181605,6.7399997711181605,6.7399997711181605,6.7399997711181605
631,"Venezuela, RB",VEN,6.699999809265139,6.26999998092651,4.5,4.5,4.5,5.26000022888184,4.5,4.5,4.5,7.28000020980835
634,Vietnam,VNM,1.0900000333786,1.12000000476837,1.4800000190734899,1.39999997615814,1.9800000190734899,1.9900000095367398,2.02999997138977,1.27999997138977,2.0699999332428,2.00999999046326
640,West Bank and Gaza,PSE,16.5,17.6100006103516,18.1900005340576,19.2000007629395,20.2000007629395,20.5799999237061,21.530000686645497,22.4200000762939,21.3500003814697,22.4799995422363
643,"Yemen, Rep.",YEM,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879
646,Zambia,ZMB,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,11.0600004196167,11.229999542236301,11.0600004196167,12.0699996948242,11.0600004196167
649,Zimbabwe,ZWE,4.730000019073491,4.3600001335144,4.3600001335144,4.3600001335144,4.3600001335144,4.3600001335144,4.3600001335144,4.3600001335144,16.0400009155273,4.3600001335144
